                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.87676,                0.97861,                 1.3052,                0.93608,                  1.186,                 1.3384,                0.86132,                0.87382,                0.93085,                0.70134,                 1.0959,                0.69168,                 1.4482,                 1.1338,                0.67072,                 1.4877,             0.00027696,             0.00027696,             0.00027696
                     54,                0.87038,                0.95887,                 1.3024,                0.93087,                 1.1674,                 1.3393,                0.85907,                0.89282,                 0.9391,                0.70252,                 1.1296,                0.66113,                 1.4705,                 1.1438,                0.64231,                 1.4861,             0.00027586,             0.00027586,             0.00027586
                     55,                0.87489,                0.95375,                 1.3057,                0.94369,                 1.1436,                 1.3436,                0.90004,                0.83995,                0.93006,                0.68683,                 1.1424,                0.70847,                  1.499,                 1.1568,                0.69628,                 1.5268,             0.00027476,             0.00027476,             0.00027476
                     56,                0.88116,                0.94244,                 1.3049,                 0.9492,                 1.1291,                 1.3415,                0.88262,                0.85322,                0.94694,                0.67672,                 1.2801,                0.69966,                  1.628,                 1.2695,                0.66012,                 1.6321,             0.00027366,             0.00027366,             0.00027366
                     57,                0.86919,                0.96592,                 1.3126,                0.93698,                 1.1615,                 1.3487,                0.90167,                 0.8796,                0.94154,                0.72403,                  1.016,                0.66972,                 1.4079,                  1.046,                0.65692,                 1.4328,             0.00027256,             0.00027256,             0.00027256
                     58,                0.85684,                0.92524,                 1.2887,                0.92584,                 1.1115,                 1.3283,                0.82452,                0.86146,                0.93932,                0.67482,                 1.3064,                0.76711,                    1.7,                 1.3131,                0.80016,                 1.6996,             0.00027146,             0.00027146,             0.00027146
                     59,                0.85176,                0.93646,                 1.3047,                0.91496,                 1.1303,                 1.3396,                0.86173,                0.86682,                0.93817,                 0.6944,                 1.1718,                0.60892,                  1.501,                 1.2292,                0.66936,                  1.538,             0.00027036,             0.00027036,             0.00027036
                     60,                0.85286,                0.92567,                 1.2885,                0.92609,                 1.1406,                 1.3318,                0.87377,                0.86232,                0.95268,                0.72416,                 1.0994,                0.58304,                 1.4694,                 1.1022,                0.55267,                 1.4769,             0.00026926,             0.00026926,             0.00026926
                     61,                0.85436,                0.94231,                 1.2995,                0.91789,                  1.144,                 1.3304,                0.87637,                0.84187,                0.94772,                0.70638,                  1.122,                0.61872,                 1.4526,                 1.1432,                0.60646,                 1.4856,             0.00026816,             0.00026816,             0.00026816
                     62,                0.86227,                0.93614,                 1.3018,                0.92913,                 1.1472,                 1.3409,                0.93141,                0.82838,                0.95158,                0.71162,                 1.1168,                0.59692,                 1.4617,                 1.1327,                 0.5506,                 1.4857,             0.00026707,             0.00026707,             0.00026707
                     63,                0.83111,                0.91166,                 1.2836,                0.90434,                 1.1068,                 1.3264,                 0.8855,                0.82548,                0.92804,                0.63522,                 1.3599,                0.73354,                 1.7594,                 1.3926,                 0.7087,                  1.799,             0.00026597,             0.00026597,             0.00026597
                     64,                0.83941,                 0.9132,                 1.2933,                0.91792,                 1.0857,                 1.3368,                0.88436,                0.82267,                0.91711,                0.68699,                  1.105,                0.80565,                 1.4779,                 1.1262,                0.84405,                 1.4937,             0.00026487,             0.00026487,             0.00026487
                     65,                0.85516,                0.91601,                  1.291,                0.91117,                 1.1088,                 1.3243,                0.87885,                0.81816,                0.94179,                0.72976,                 1.0178,                0.66578,                 1.3522,                 1.0185,                0.67447,                 1.3578,             0.00026377,             0.00026377,             0.00026377
                     66,                0.85172,                 0.9164,                  1.294,                0.90888,                 1.0981,                 1.3292,                0.89563,                0.85198,                 0.9398,                0.69573,                 1.1371,                  0.641,                 1.5196,                 1.1634,                0.66323,                 1.5523,             0.00026267,             0.00026267,             0.00026267
                     67,                0.83795,                0.87825,                 1.2742,                0.90321,                   1.06,                 1.3136,                0.88122,                0.88734,                0.93862,                0.70804,                 1.0751,                0.59002,                 1.4281,                 1.0972,                0.57136,                 1.4715,             0.00026157,             0.00026157,             0.00026157
                     68,                0.84676,                0.90963,                 1.2791,                0.91689,                 1.0949,                 1.3168,                0.90358,                0.84606,                 0.9352,                0.71986,                 1.0355,                0.58025,                  1.378,                 1.0351,                0.56863,                 1.3879,             0.00026047,             0.00026047,             0.00026047
                     69,                0.82282,                0.86738,                 1.2689,                0.89154,                 1.0713,                 1.3095,                0.91643,                0.82229,                0.93332,                0.66926,                 1.2229,                0.64327,                 1.5897,                 1.2271,                0.65557,                 1.5922,             0.00025937,             0.00025937,             0.00025937
                     70,                0.81536,                 0.8666,                 1.2672,                0.87718,                 1.0541,                 1.3062,                  0.902,                0.83452,                0.91933,                0.66405,                 1.1957,                0.66638,                 1.5719,                 1.2174,                0.67099,                 1.6058,             0.00025827,             0.00025827,             0.00025827
                     71,                0.82786,                0.85894,                 1.2761,                0.89282,                 1.0476,                 1.3126,                0.80628,                0.87454,                0.92895,                0.69292,                 1.1001,                0.58579,                 1.4344,                 1.1221,                0.59665,                 1.4651,             0.00025718,             0.00025718,             0.00025718
                     72,                0.84693,                0.88183,                 1.2773,                0.90519,                 1.0843,                 1.3147,                0.93008,                0.84543,                0.93081,                0.72514,                 1.0075,                0.56777,                 1.3578,                 1.0213,                   0.57,                 1.3828,             0.00025608,             0.00025608,             0.00025608
                     73,                0.83277,                0.85647,                   1.27,                0.89377,                 1.0494,                 1.3081,                0.82355,                 0.8432,                0.91968,                0.67522,                 1.1522,                0.77763,                 1.5262,                 1.1598,                0.76276,                 1.5405,             0.00025498,             0.00025498,             0.00025498
                     74,                0.81814,                0.86106,                 1.2684,                0.88687,                 1.0465,                 1.3048,                0.88643,                0.86816,                0.95149,                0.69943,                 1.1229,                0.56822,                 1.4888,                 1.1771,                0.56311,                 1.5449,             0.00025388,             0.00025388,             0.00025388
                     75,                0.81471,                0.84925,                 1.2648,                0.88167,                 1.0308,                 1.3016,                0.89157,                 0.8564,                0.93316,                0.69747,                 1.1359,                0.58213,                 1.4918,                 1.1585,                0.61504,                 1.5135,             0.00025278,             0.00025278,             0.00025278
                     76,                0.82413,                0.86975,                 1.2743,                0.88997,                 1.0608,                 1.3109,                0.85405,                0.90506,                0.93814,                0.71601,                 1.0462,                0.59494,                  1.383,                 1.0838,                0.58159,                 1.4298,             0.00025168,             0.00025168,             0.00025168
                     77,                0.82561,                0.85101,                 1.2717,                0.88523,                 1.0468,                 1.3047,                0.87477,                0.79879,                 0.9196,                0.72001,                0.97124,                 0.5854,                 1.3356,                0.98428,                0.60354,                 1.3631,             0.00025058,             0.00025058,             0.00025058
                     78,                0.81787,                0.82829,                 1.2793,                0.88807,                   0.99,                 1.3232,                0.87128,                0.87734,                0.92347,                0.66572,                 1.1728,                0.63209,                 1.5494,                 1.2037,                0.63686,                  1.586,             0.00024948,             0.00024948,             0.00024948
                     79,                0.81045,                0.82777,                 1.2651,                0.87648,                 1.0071,                 1.3042,                0.88739,                0.85184,                0.92478,                0.69199,                 1.0939,                0.64049,                 1.4129,                 1.1028,                0.66198,                  1.439,             0.00024838,             0.00024838,             0.00024838
                     80,                0.81777,                0.85048,                 1.2673,                0.87898,                 1.0246,                 1.3022,                0.90483,                0.80303,                0.94179,                0.68652,                 1.2222,                0.71808,                 1.5774,                 1.2545,                0.75522,                 1.6184,             0.00024729,             0.00024729,             0.00024729
                     81,                  0.816,                0.81895,                  1.262,                0.87525,                 0.9904,                 1.2921,                0.80641,                0.90116,                0.93621,                0.71754,                 1.0048,                0.74506,                 1.3478,                 1.0356,                0.71593,                 1.3809,             0.00024619,             0.00024619,             0.00024619
                     82,                0.80725,                0.81908,                 1.2583,                0.87199,                0.99973,                 1.2913,                0.90099,                0.89277,                0.95328,                0.74528,                0.98148,                0.60453,                 1.3534,                 0.9991,                0.56658,                 1.3614,             0.00024509,             0.00024509,             0.00024509
                     83,                0.80424,                0.81775,                 1.2557,                0.87398,                0.99307,                 1.2954,                0.86518,                0.83664,                0.93647,                 0.7195,                 1.0888,                0.62026,                 1.4471,                  1.095,                0.65048,                 1.4675,             0.00024399,             0.00024399,             0.00024399
                     84,                0.81412,                0.82933,                 1.2763,                0.88467,                 1.0177,                 1.3059,                0.88996,                0.88688,                0.94412,                0.72288,                  1.014,                0.60095,                 1.3773,                  1.038,                0.60922,                 1.4004,             0.00024289,             0.00024289,             0.00024289
                     85,                0.79063,                0.78628,                 1.2536,                0.85048,                0.95653,                 1.2827,                 0.8504,                0.89072,                0.92684,                0.71269,                 1.0131,                0.61096,                 1.3536,                 1.0332,                0.62164,                 1.3891,             0.00024179,             0.00024179,             0.00024179
                     86,                0.78553,                0.77754,                 1.2383,                 0.8604,                0.95282,                 1.2791,                0.88822,                0.90257,                0.94418,                0.71544,                 1.0921,                 0.6032,                 1.4418,                 1.1053,                0.59417,                 1.4732,             0.00024069,             0.00024069,             0.00024069
                     87,                0.78932,                0.77628,                 1.2506,                0.85829,                0.96056,                  1.284,                0.90781,                 0.8539,                0.93072,                0.72103,                 1.0608,                0.61763,                  1.402,                 1.0733,                0.59306,                 1.4227,             0.00023959,             0.00023959,             0.00023959
                     88,                0.78343,                0.81272,                 1.2402,                  0.843,                 0.9933,                 1.2739,                0.88605,                 0.8326,                0.94464,                0.71553,                 1.1079,                0.63199,                    1.5,                  1.132,                0.69438,                 1.5147,             0.00023849,             0.00023849,             0.00023849
                     89,                0.79663,                0.79839,                 1.2471,                0.85921,                0.95577,                 1.2817,                 0.8822,                0.86332,                 0.9394,                0.65497,                 1.2702,                0.57995,                 1.6905,                 1.2646,                0.58688,                 1.6881,              0.0002374,              0.0002374,              0.0002374
                     90,                0.80291,                0.80808,                 1.2549,                0.86424,                0.99497,                 1.2912,                0.88212,                 0.9043,                0.92842,                0.68163,                 1.1723,                0.59921,                 1.5523,                 1.1833,                0.64378,                 1.5626,              0.0002363,              0.0002363,              0.0002363
                     91,                0.78711,                0.77337,                 1.2361,                 0.8445,                0.94513,                 1.2667,                0.86054,                0.88787,                0.93536,                0.71329,                 1.0614,                0.65775,                 1.3962,                 1.0673,                0.66869,                 1.4213,              0.0002352,              0.0002352,              0.0002352
                     92,                0.78622,                0.80072,                 1.2414,                0.84704,                0.96672,                 1.2779,                0.91745,                0.86755,                0.94365,                0.71259,                 1.1092,                 0.6191,                 1.4582,                 1.1139,                0.59252,                  1.475,              0.0002341,              0.0002341,              0.0002341
                     93,                0.78014,                0.80084,                 1.2452,                 0.8436,                0.98505,                 1.2767,                0.89045,                0.83742,                0.93822,                 0.7356,                0.98889,                 0.5334,                 1.3435,                0.99238,                0.51071,                 1.3654,               0.000233,               0.000233,               0.000233
                     94,                0.78011,                0.79489,                 1.2345,                0.85091,                0.96229,                 1.2736,                0.88783,                0.80863,                0.92281,                0.72265,                0.97436,                 0.6134,                 1.3417,                0.98078,                0.61269,                 1.3524,              0.0002319,              0.0002319,              0.0002319
                     95,                0.78206,                0.77939,                 1.2337,                0.85079,                0.93272,                 1.2698,                0.89738,                 0.8403,                0.93332,                0.74765,                0.90505,                0.57271,                 1.2719,                0.91048,                0.62132,                 1.2839,              0.0002308,              0.0002308,              0.0002308
                     96,                0.77579,                 0.7661,                 1.2398,                0.83406,                0.93688,                 1.2734,                0.87582,                0.91506,                0.95886,                0.72302,                 1.1172,                0.53328,                 1.4861,                  1.111,                0.50469,                 1.4761,              0.0002297,              0.0002297,              0.0002297
                     97,                0.76927,                0.76373,                 1.2363,                0.83704,                0.91463,                 1.2778,                0.89185,                0.87359,                0.93394,                 0.6896,                  1.167,                0.64258,                 1.5528,                  1.182,                0.65344,                 1.5822,              0.0002286,              0.0002286,              0.0002286
                     98,                0.75911,                0.74852,                  1.223,                0.82803,                0.91107,                 1.2635,                0.89092,                0.85598,                0.94308,                0.69981,                 1.1322,                0.55931,                 1.5235,                 1.1293,                0.56868,                 1.5021,             0.00022751,             0.00022751,             0.00022751
                     99,                0.78053,                 0.7699,                  1.234,                0.85129,                0.92342,                 1.2731,                0.87627,                0.83697,                0.92254,                0.69142,                 1.1123,                0.62472,                 1.5249,                 1.1284,                 0.6783,                 1.5353,             0.00022641,             0.00022641,             0.00022641
                    100,                0.79638,                0.76908,                 1.2452,                0.85835,                0.92431,                 1.2797,                0.85678,                0.86779,                0.93711,                 0.6996,                 1.1059,                0.68316,                 1.4913,                 1.1423,                0.68516,                 1.5492,             0.00022531,             0.00022531,             0.00022531
                    101,                0.77691,                0.73189,                 1.2287,                0.83999,                0.88599,                 1.2618,                0.88086,                0.83681,                0.94089,                0.72916,                0.99508,                0.63503,                 1.3645,                0.99812,                0.60612,                 1.3743,             0.00022421,             0.00022421,             0.00022421
                    102,                0.77309,                0.73684,                 1.2316,                0.83734,                0.88725,                 1.2634,                0.91011,                0.85531,                0.94551,                0.69008,                   1.17,                0.64415,                 1.5758,                 1.1826,                0.63389,                 1.5778,             0.00022311,             0.00022311,             0.00022311
                    103,                0.76825,                0.75354,                 1.2346,                0.83673,                0.92396,                 1.2685,                0.92727,                  0.875,                0.96255,                0.72749,                 1.0624,                0.59433,                 1.4531,                 1.1053,                0.58678,                  1.505,             0.00022201,             0.00022201,             0.00022201
