                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    212,                0.59672,                0.45996,                 1.0813,                0.65395,                0.56552,                 1.1064,                0.90259,                0.84064,                0.95335,                 0.7928,                0.78452,                0.61012,                 1.1881,                0.79174,                0.64606,                 1.1957,             0.00010223,             0.00010223,             0.00010223
                    213,                 0.6099,                0.49493,                 1.0928,                0.66606,                0.60804,                 1.1191,                  0.889,                0.84766,                0.94927,                0.77994,                 0.7912,                 0.5864,                 1.1987,                0.80415,                0.59881,                 1.2072,             0.00010113,             0.00010113,             0.00010113
                    214,                0.60637,                0.47538,                 1.0906,                 0.6658,                0.57777,                 1.1156,                0.84493,                0.88922,                0.94769,                0.80869,                0.68897,                 0.4795,                 1.1026,                0.69688,                 0.5224,                 1.1152,             0.00010003,             0.00010003,             0.00010003
                    215,                0.58507,                0.44921,                 1.0769,                0.63909,                0.52819,                 1.1016,                0.93027,                0.82804,                0.94013,                0.80416,                0.68107,                0.51776,                 1.0995,                0.69656,                0.59246,                 1.1104,             9.8934e-05,             9.8934e-05,             9.8934e-05
                    216,                0.60303,                0.47979,                 1.0969,                0.65581,                0.57935,                 1.1188,                0.88644,                0.85593,                 0.9401,                0.79213,                0.73181,                0.54493,                 1.1354,                0.75614,                0.61471,                 1.1572,             9.7835e-05,             9.7835e-05,             9.7835e-05
                    217,                0.60485,                0.46557,                 1.0946,                0.66065,                0.57524,                  1.117,                0.89246,                0.83791,                0.93433,                0.78754,                0.71361,                0.56438,                 1.1398,                0.73522,                0.65357,                   1.16,             9.6736e-05,             9.6736e-05,             9.6736e-05
                    218,                 0.5979,                0.46164,                 1.0903,                0.65472,                0.56922,                  1.116,                 0.8998,                 0.8586,                 0.9408,                0.78283,                0.76957,                0.54525,                 1.1781,                0.78557,                0.60231,                 1.1909,             9.5638e-05,             9.5638e-05,             9.5638e-05
                    219,                0.61393,                0.48026,                  1.094,                0.67785,                0.59537,                 1.1215,                0.91636,                0.81907,                0.94113,                0.77766,                0.80817,                0.55603,                 1.2034,                0.81956,                0.60986,                 1.2122,             9.4539e-05,             9.4539e-05,             9.4539e-05
                    220,                0.60176,                 0.4651,                 1.0921,                  0.658,                0.57161,                 1.1192,                0.85873,                0.89946,                 0.9515,                0.79014,                0.79424,                0.53743,                 1.1982,                0.81427,                0.57814,                 1.2124,              9.344e-05,              9.344e-05,              9.344e-05
                    221,                0.58412,                0.44899,                 1.0836,                0.63832,                0.55426,                 1.1096,                0.83918,                0.86123,                0.93891,                0.78262,                0.79113,                0.57542,                 1.2073,                0.80197,                0.64224,                 1.2227,             9.2341e-05,             9.2341e-05,             9.2341e-05
                    222,                0.59634,                 0.4586,                 1.0918,                 0.6596,                0.55836,                 1.1181,                0.84226,                0.88116,                0.93422,                 0.7667,                0.84167,                0.58655,                 1.2551,                0.85126,                0.64004,                 1.2687,             9.1242e-05,             9.1242e-05,             9.1242e-05
                    223,                 0.5966,                0.46351,                 1.0943,                0.65216,                0.56535,                 1.1196,                0.85336,                0.86053,                0.92847,                0.77927,                0.76079,                0.58241,                  1.187,                0.77671,                0.64126,                 1.2069,             9.0143e-05,             9.0143e-05,             9.0143e-05
                    224,                 0.5999,                0.47561,                 1.0968,                0.65689,                0.58383,                 1.1201,                0.83878,                0.85898,                0.93955,                0.78352,                0.76029,                0.57778,                 1.1848,                0.77051,                0.64104,                 1.1942,             8.9044e-05,             8.9044e-05,             8.9044e-05
                    225,                0.61509,                0.47227,                 1.1009,                0.66865,                0.58429,                 1.1235,                0.88535,                0.84106,                0.95559,                0.79983,                0.77808,                0.56121,                 1.1937,                0.78791,                 0.6065,                  1.199,             8.7945e-05,             8.7945e-05,             8.7945e-05
                    226,                0.60667,                0.46304,                 1.0963,                0.66315,                0.57216,                  1.122,                  0.883,                0.83549,                0.94538,                0.79464,                0.77546,                0.57748,                 1.1806,                0.78672,                0.63421,                  1.189,             8.6846e-05,             8.6846e-05,             8.6846e-05
                    227,                 0.5935,                0.46297,                 1.0867,                 0.6552,                0.57082,                 1.1158,                0.94212,                0.79956,                0.94511,                0.78637,                0.81096,                0.55899,                 1.2144,                0.81753,                0.59419,                 1.2213,             8.5748e-05,             8.5748e-05,             8.5748e-05
                    228,                0.58133,                0.44307,                  1.075,                0.63021,                 0.5408,                 1.0971,                0.95219,                0.80594,                0.95253,                0.77927,                0.84486,                0.54894,                 1.2495,                0.86038,                0.60602,                 1.2642,             8.4649e-05,             8.4649e-05,             8.4649e-05
                    229,                 0.5874,                0.43999,                 1.0845,                0.64446,                0.52548,                 1.1085,                0.91473,                0.84918,                0.95366,                0.78553,                0.80846,                0.53363,                 1.2059,                0.82046,                0.55489,                 1.2176,              8.355e-05,              8.355e-05,              8.355e-05
                    230,                0.58466,                0.44284,                 1.0845,                0.63904,                0.54009,                 1.1093,                0.91867,                0.86523,                0.94128,                0.78178,                0.77085,                 0.5253,                 1.1746,                0.78452,                0.54838,                 1.1848,             8.2451e-05,             8.2451e-05,             8.2451e-05
                    231,                0.59707,                0.47164,                 1.0918,                0.65946,                0.58202,                 1.1169,                0.89277,                0.88263,                0.93816,                0.78472,                0.75958,                0.51619,                 1.1666,                0.77235,                0.56742,                  1.175,             8.1352e-05,             8.1352e-05,             8.1352e-05
                    232,                0.60054,                0.46292,                 1.0853,                0.65872,                0.57658,                 1.1121,                0.92725,                 0.8643,                0.94232,                0.79378,                 0.7376,                0.51462,                 1.1421,                0.75287,                0.57614,                 1.1542,             8.0253e-05,             8.0253e-05,             8.0253e-05
                    233,                0.60087,                0.45912,                 1.0934,                0.65647,                0.57219,                 1.1182,                0.93782,                0.85812,                0.95011,                0.78717,                0.78417,                0.51345,                 1.1917,                0.79586,                0.57181,                 1.2071,             7.9154e-05,             7.9154e-05,             7.9154e-05
                    234,                0.59155,                0.43821,                 1.0869,                0.64745,                0.52791,                 1.1113,                0.92371,                 0.8876,                0.95913,                0.79776,                 0.7655,                0.53768,                 1.1725,                0.78223,                0.58702,                 1.1924,             7.8055e-05,             7.8055e-05,             7.8055e-05
                    235,                0.58404,                0.43327,                 1.0775,                0.64022,                0.53175,                 1.1004,                0.90495,                0.86487,                0.95078,                0.78671,                0.77282,                0.53293,                 1.1776,                 0.7883,                0.60366,                 1.1956,             7.6956e-05,             7.6956e-05,             7.6956e-05
                    236,                0.59036,                0.46669,                 1.0884,                0.64847,                0.57349,                 1.1102,                0.92716,                0.85245,                0.94991,                0.78901,                 0.7567,                0.52477,                 1.1728,                0.77043,                  0.563,                 1.1853,             7.5857e-05,             7.5857e-05,             7.5857e-05
                    237,                0.58292,                0.44665,                 1.0839,                0.63844,                0.54691,                 1.1067,                0.91709,                0.84958,                0.94385,                0.78478,                0.76779,                0.54513,                 1.1798,                0.78501,                0.56443,                 1.1953,             7.4758e-05,             7.4758e-05,             7.4758e-05
                    238,                0.59508,                0.44943,                 1.0849,                 0.6537,                0.55966,                 1.1112,                0.92707,                0.81655,                0.92714,                0.77189,                0.78475,                0.56134,                 1.1995,                0.79847,                0.61702,                 1.2119,              7.366e-05,              7.366e-05,              7.366e-05
                    239,                0.58851,                0.45349,                 1.0823,                0.65592,                0.55347,                 1.1101,                0.91055,                0.84308,                 0.9268,                0.76946,                0.77515,                 0.5847,                 1.1894,                0.79278,                 0.6453,                 1.2048,             7.2561e-05,             7.2561e-05,             7.2561e-05
                    240,                0.59359,                0.45656,                 1.0904,                0.65109,                0.56516,                 1.1154,                0.89622,                0.85632,                0.93943,                0.78215,                 0.7723,                0.59555,                 1.1767,                0.78603,                 0.6376,                 1.1927,             7.1462e-05,             7.1462e-05,             7.1462e-05
                    241,                0.57694,                0.41987,                 1.0682,                0.63626,                0.49822,                 1.0909,                 0.9146,                0.83611,                0.93354,                0.78121,                0.74968,                0.58688,                 1.1652,                0.76614,                0.64838,                 1.1902,             7.0363e-05,             7.0363e-05,             7.0363e-05
                    242,                0.58072,                0.41918,                 1.0768,                0.63753,                0.52159,                 1.1024,                0.91592,                0.83082,                0.93594,                0.78695,                0.73734,                0.57553,                 1.1584,                0.75658,                0.63206,                 1.1831,             6.9264e-05,             6.9264e-05,             6.9264e-05
                    243,                0.58332,                0.43603,                 1.0738,                0.64326,                0.53734,                 1.1005,                0.89726,                0.85444,                0.93759,                0.79074,                  0.723,                 0.5566,                 1.1469,                0.73772,                 0.5891,                 1.1651,             6.8165e-05,             6.8165e-05,             6.8165e-05
                    244,                0.57972,                0.43528,                 1.0837,                0.63632,                0.53619,                 1.1108,                0.94465,                0.79689,                0.93151,                0.78237,                0.71703,                0.57124,                 1.1495,                0.73663,                   0.61,                 1.1671,             6.7066e-05,             6.7066e-05,             6.7066e-05
                    245,                0.59111,                0.45585,                 1.0871,                0.65248,                0.55427,                 1.1103,                0.92967,                0.81503,                0.93322,                  0.777,                0.77716,                0.59725,                 1.2058,                0.79422,                 0.6352,                  1.226,             6.5967e-05,             6.5967e-05,             6.5967e-05
                    246,                0.56616,                0.42929,                 1.0669,                0.62147,                0.52856,                 1.0919,                0.92366,                0.79905,                  0.938,                0.77962,                0.78871,                0.60271,                 1.2078,                0.80424,                0.65334,                 1.2304,             6.4868e-05,             6.4868e-05,             6.4868e-05
                    247,                0.57831,                0.43412,                 1.0709,                0.63552,                0.51954,                 1.0962,                0.91133,                0.80797,                0.93378,                0.77068,                0.79099,                0.60113,                 1.2045,                0.80496,                0.66526,                 1.2248,              6.377e-05,              6.377e-05,              6.377e-05
                    248,                0.57749,                0.44632,                 1.0853,                 0.6371,                 0.5573,                 1.1119,                0.91998,                0.80982,                0.94012,                0.78348,                0.76095,                0.59511,                  1.176,                  0.776,                0.63435,                 1.1968,             6.2671e-05,             6.2671e-05,             6.2671e-05
                    249,                0.56368,                0.43502,                 1.0702,                0.62124,                0.53946,                 1.0944,                0.89455,                0.84352,                0.93592,                0.79334,                0.71261,                0.56493,                 1.1386,                0.73338,                0.62578,                 1.1584,             6.1572e-05,             6.1572e-05,             6.1572e-05
                    250,                0.56179,                0.41566,                  1.068,                0.61367,                0.49747,                  1.089,                0.92196,                 0.8327,                0.93892,                0.78505,                0.75102,                0.56841,                 1.1647,                0.76555,                 0.6174,                 1.1841,             6.0473e-05,             6.0473e-05,             6.0473e-05
                    251,                0.55552,                 0.4114,                 1.0695,                0.61092,                0.49577,                 1.0945,                0.88242,                 0.8471,                0.92838,                0.78014,                0.73124,                0.57403,                 1.1549,                0.74817,                0.64077,                 1.1723,             5.9374e-05,             5.9374e-05,             5.9374e-05
                    252,                0.58929,                0.44707,                 1.0778,                0.64266,                0.54513,                    1.1,                0.85186,                0.87108,                0.93489,                0.79001,                0.74232,                0.57741,                 1.1558,                0.75803,                0.61681,                 1.1766,             5.8275e-05,             5.8275e-05,             5.8275e-05
                    253,                0.57309,                0.43103,                 1.0731,                0.61972,                0.52712,                 1.0925,                0.90165,                  0.858,                 0.9374,                0.80053,                0.69354,                0.55094,                 1.1187,                0.70852,                0.59368,                 1.1366,             5.7176e-05,             5.7176e-05,             5.7176e-05
                    254,                0.56463,                0.41819,                 1.0624,                0.61787,                0.50582,                 1.0856,                0.90334,                0.85677,                0.94524,                0.79969,                0.70816,                0.55014,                 1.1344,                0.72908,                0.57639,                 1.1611,             5.6077e-05,             5.6077e-05,             5.6077e-05
                    255,                 0.5741,                0.42396,                 1.0718,                0.62575,                0.52758,                 1.0949,                0.88814,                 0.8459,                0.93423,                0.79748,                0.67069,                0.55138,                 1.1079,                0.69608,                0.57963,                  1.134,             5.4978e-05,             5.4978e-05,             5.4978e-05
                    256,                0.54394,                0.41537,                 1.0565,                0.59894,                0.50349,                 1.0813,                0.91444,                0.83793,                0.94203,                 0.8066,                 0.6842,                0.54031,                 1.1109,                0.70947,                0.55639,                 1.1339,             5.3879e-05,             5.3879e-05,             5.3879e-05
                    257,                0.55945,                0.42034,                 1.0707,                0.61742,                0.50552,                 1.0965,                0.90157,                0.85383,                0.93681,                0.79604,                0.71737,                0.53412,                 1.1341,                0.73887,                 0.5624,                  1.156,             5.2781e-05,             5.2781e-05,             5.2781e-05
                    258,                0.55141,                0.41811,                  1.064,                0.61009,                0.51263,                 1.0902,                0.90338,                0.87282,                0.93678,                0.79172,                0.75024,                0.53828,                 1.1648,                0.76783,                0.57106,                 1.1834,             5.1682e-05,             5.1682e-05,             5.1682e-05
                    259,                0.56209,                0.42505,                 1.0682,                0.62496,                0.52164,                 1.0938,                0.85628,                0.86401,                0.93054,                0.79021,                0.73018,                 0.5498,                 1.1553,                0.74426,                0.61311,                 1.1645,             5.0583e-05,             5.0583e-05,             5.0583e-05
                    260,                0.56818,                0.42457,                 1.0697,                0.62469,                 0.5218,                 1.0965,                0.86505,                0.87851,                0.90577,                0.75518,                0.77075,                0.55693,                 1.1851,                0.78265,                0.61733,                 1.1978,             4.9484e-05,             4.9484e-05,             4.9484e-05
                    261,                0.55932,                0.41497,                 1.0662,                0.61115,                0.49748,                 1.0894,                0.87703,                0.88268,                0.94222,                  0.785,                0.78761,                0.54946,                 1.1999,                0.79979,                0.59997,                 1.2156,             4.8385e-05,             4.8385e-05,             4.8385e-05
                    262,                0.55726,                0.41097,                 1.0681,                0.61237,                0.50007,                 1.0921,                0.91854,                0.87274,                0.94339,                0.78967,                0.76169,                0.53477,                 1.1852,                0.77153,                0.57729,                 1.1964,             4.7286e-05,             4.7286e-05,             4.7286e-05
                    263,                0.57109,                 0.4141,                 1.0739,                 0.6214,                0.51001,                 1.0965,                0.89438,                0.87184,                0.93989,                0.78273,                0.74985,                0.53452,                 1.1786,                0.75928,                0.59502,                 1.1893,             4.6187e-05,             4.6187e-05,             4.6187e-05
                    264,                0.56622,                0.41783,                 1.0736,                0.61857,                0.51324,                 1.0989,                0.89138,                0.88228,                0.93893,                0.78453,                0.73573,                0.53683,                  1.163,                0.74546,                0.57935,                  1.174,             4.5088e-05,             4.5088e-05,             4.5088e-05
                    265,                0.54647,                0.39581,                 1.0586,                 0.5949,                0.47724,                   1.08,                0.89761,                0.87415,                 0.9341,                0.78624,                0.72233,                0.53924,                 1.1562,                0.73445,                 0.5973,                 1.1651,             4.3989e-05,             4.3989e-05,             4.3989e-05
                    266,                0.56418,                0.43077,                 1.0768,                0.61756,                0.53021,                 1.1016,                0.86686,                0.88549,                0.93923,                0.79166,                0.73011,                0.53186,                 1.1601,                0.73945,                 0.5866,                 1.1674,              4.289e-05,              4.289e-05,              4.289e-05
                    267,                0.53726,                0.39352,                 1.0565,                 0.5889,                0.48197,                 1.0804,                0.91708,                0.81524,                0.93175,                0.78934,                0.72159,                0.53141,                 1.1481,                 0.7375,                0.59564,                 1.1644,             4.1792e-05,             4.1792e-05,             4.1792e-05
                    268,                0.55531,                 0.4179,                 1.0659,                0.61137,                0.50848,                 1.0902,                0.85375,                 0.8677,                0.93399,                0.78871,                0.71663,                   0.54,                 1.1492,                0.73363,                0.62925,                 1.1633,             4.0693e-05,             4.0693e-05,             4.0693e-05
                    269,                 0.5481,                0.40402,                 1.0636,                 0.5987,                0.49009,                 1.0848,                0.86231,                0.86917,                0.92655,                0.77589,                0.73265,                0.54005,                 1.1624,                0.75488,                0.61918,                  1.183,             3.9594e-05,             3.9594e-05,             3.9594e-05
                    270,                0.55231,                0.39847,                 1.0595,                 0.6081,                0.48969,                 1.0819,                0.87871,                0.85191,                0.93213,                0.77986,                0.73536,                0.55996,                 1.1668,                0.75319,                0.62735,                 1.1845,             3.8495e-05,             3.8495e-05,             3.8495e-05
                    271,                0.54407,                0.40359,                 1.0623,                 0.5985,                0.49125,                 1.0865,                0.88535,                0.84592,                0.93191,                0.79102,                 0.7123,                0.56533,                 1.1433,                0.72977,                0.64136,                 1.1593,             3.7396e-05,             3.7396e-05,             3.7396e-05
                    272,                0.54355,                0.39921,                 1.0615,                 0.6044,                0.48036,                 1.0863,                0.88805,                0.86359,                0.93647,                0.79715,                0.70603,                0.54141,                 1.1406,                0.72498,                0.61168,                 1.1569,             3.6297e-05,             3.6297e-05,             3.6297e-05
                    273,                0.56315,                0.41593,                 1.0687,                0.61852,                0.50875,                 1.0903,                0.89207,                0.84427,                0.94356,                0.81219,                0.68793,                0.51373,                 1.1254,                0.70696,                0.59584,                 1.1405,             3.5198e-05,             3.5198e-05,             3.5198e-05
                    274,                0.55136,                0.40513,                 1.0598,                0.60693,                0.49504,                  1.082,                0.87866,                0.86505,                0.94068,                0.79011,                0.73435,                0.52492,                 1.1611,                0.74826,                0.60226,                 1.1732,             3.4099e-05,             3.4099e-05,             3.4099e-05
                    275,                0.54374,                0.39512,                 1.0583,                0.59314,                0.49017,                 1.0821,                0.86028,                0.87087,                  0.943,                0.79916,                 0.7189,                0.52704,                 1.1496,                0.73226,                0.59194,                 1.1612,                3.3e-05,                3.3e-05,                3.3e-05
                    276,                0.53994,                0.40343,                 1.0535,                0.59344,                 0.4851,                 1.0756,                0.91016,                0.86224,                0.93685,                0.79478,                0.70659,                0.51519,                 1.1431,                0.72269,                 0.5742,                 1.1558,             3.1901e-05,             3.1901e-05,             3.1901e-05
                    277,                0.55523,                 0.4049,                 1.0663,                0.60529,                0.48674,                  1.089,                0.90131,                0.86125,                0.93985,                0.80083,                0.69055,                0.51399,                 1.1308,                0.71095,                0.58205,                 1.1453,             3.0803e-05,             3.0803e-05,             3.0803e-05
                    278,                0.55591,                0.41464,                  1.065,                 0.6117,                0.50943,                 1.0892,                0.90454,                0.86274,                 0.9464,                0.80509,                0.69612,                0.51202,                 1.1361,                0.71609,                0.55577,                 1.1524,             2.9704e-05,             2.9704e-05,             2.9704e-05
                    279,                0.54659,                0.40399,                 1.0501,                0.60295,                0.49213,                 1.0718,                0.92051,                 0.8524,                 0.9395,                0.80657,                0.68404,                0.50901,                 1.1299,                0.70211,                0.57268,                 1.1418,             2.8605e-05,             2.8605e-05,             2.8605e-05
                    280,                0.54447,                0.40517,                 1.0608,                0.59501,                0.49158,                 1.0826,                0.90485,                0.85238,                 0.9427,                0.80892,                0.68485,                 0.5159,                 1.1311,                0.69974,                0.58451,                 1.1407,             2.7506e-05,             2.7506e-05,             2.7506e-05
                    281,                0.55075,                0.39848,                 1.0568,                0.60537,                0.48653,                 1.0804,                0.91359,                 0.8382,                0.94666,                0.81489,                0.68516,                0.51071,                 1.1342,                0.69876,                0.59094,                 1.1443,             2.6407e-05,             2.6407e-05,             2.6407e-05
                    282,                0.53732,                0.39056,                 1.0534,                0.59221,                0.47444,                 1.0758,                0.92119,                0.84335,                0.94722,                0.80794,                 0.6987,                0.51578,                 1.1472,                0.71171,                0.58452,                  1.159,             2.5308e-05,             2.5308e-05,             2.5308e-05
                    283,                0.53182,                0.38496,                 1.0488,                0.58148,                0.46258,                 1.0687,                0.91141,                0.84565,                0.94423,                0.80346,                0.70009,                0.51396,                 1.1482,                0.71447,                 0.5966,                 1.1582,             2.4209e-05,             2.4209e-05,             2.4209e-05
                    284,                0.53455,                0.39638,                 1.0496,                0.58767,                0.46839,                 1.0718,                0.91896,                0.84537,                0.94551,                0.80515,                0.70291,                0.51395,                 1.1436,                0.71802,                0.58333,                  1.154,              2.311e-05,              2.311e-05,              2.311e-05
                    285,                0.54017,                0.38849,                 1.0566,                0.60081,                 0.4681,                 1.0836,                 0.8939,                0.86974,                0.94493,                0.80173,                0.70875,                0.51477,                 1.1485,                0.72273,                0.57764,                 1.1597,             2.2011e-05,             2.2011e-05,             2.2011e-05
                    286,                0.53053,                0.39022,                 1.0461,                0.58485,                0.47328,                 1.0698,                0.89642,                0.86912,                0.94424,                0.80246,                0.71296,                0.52313,                 1.1503,                0.72719,                0.59776,                 1.1633,             2.0912e-05,             2.0912e-05,             2.0912e-05
                    287,                0.54488,                0.40562,                 1.0531,                0.59598,                0.49601,                 1.0748,                0.87889,                0.87276,                 0.9422,                0.79972,                0.71232,                0.52276,                  1.152,                0.73241,                0.58781,                  1.168,             1.9814e-05,             1.9814e-05,             1.9814e-05
                    288,                0.54078,                0.38909,                 1.0515,                0.58821,                0.46961,                 1.0716,                0.88543,                0.86387,                0.94478,                0.80538,                0.69677,                0.51706,                 1.1416,                0.71811,                0.57317,                 1.1582,             1.8715e-05,             1.8715e-05,             1.8715e-05
                    289,                0.54023,                0.39023,                 1.0542,                0.59354,                0.45348,                 1.0774,                0.88565,                0.87328,                0.94697,                0.80944,                0.69216,                0.51129,                 1.1377,                0.70659,                0.57644,                 1.1488,             1.7616e-05,             1.7616e-05,             1.7616e-05
                    290,                0.53027,                0.38917,                 1.0499,                0.58677,                0.46322,                 1.0734,                 0.8912,                0.86836,                0.94834,                0.80929,                0.69989,                 0.5112,                 1.1422,                 0.7176,                0.56723,                  1.157,             1.6517e-05,             1.6517e-05,             1.6517e-05
                    291,                0.34224,                0.18168,                0.94708,                 0.3459,                0.15211,                0.95309,                0.87266,                0.87532,                0.94223,                 0.7986,                0.72808,                0.54135,                 1.1724,                0.74187,                0.61442,                 1.1836,             1.5418e-05,             1.5418e-05,             1.5418e-05
                    292,                0.32673,                0.16894,                0.93557,                0.32937,                0.13584,                0.94127,                0.86658,                0.87343,                0.94112,                0.79783,                0.72468,                0.58409,                 1.1777,                0.73798,                0.65121,                 1.1882,             1.4319e-05,             1.4319e-05,             1.4319e-05
                    293,                0.31624,                0.15979,                0.92733,                0.31837,                0.12096,                0.93198,                0.87785,                0.85345,                0.92732,                0.78373,                0.72608,                0.59778,                 1.1831,                0.73833,                0.67564,                  1.194,              1.322e-05,              1.322e-05,              1.322e-05
                    294,                0.31543,                0.15929,                0.93351,                0.31731,                0.11933,                0.93856,                0.87983,                0.85444,                0.92741,                0.78117,                 0.7279,                0.60281,                  1.189,                0.73883,                0.68991,                 1.1986,             1.2121e-05,             1.2121e-05,             1.2121e-05
                    295,                0.31274,                0.15856,                0.92383,                0.31452,                0.12315,                0.92737,                 0.8771,                0.85583,                0.92679,                0.78625,                0.71638,                 0.5989,                 1.1783,                 0.7254,                0.68834,                 1.1857,             1.1022e-05,             1.1022e-05,             1.1022e-05
                    296,                0.31476,                0.15674,                0.92471,                0.31754,                0.11773,                0.93011,                0.86352,                 0.8652,                 0.9255,                0.78795,                0.70667,                0.59691,                 1.1678,                0.71397,                0.69069,                 1.1724,             9.9234e-06,             9.9234e-06,             9.9234e-06
                    297,                0.31467,                0.15695,                0.93059,                 0.3185,                0.11675,                0.93549,                0.86487,                0.86015,                0.92324,                0.78597,                0.70061,                0.59347,                 1.1624,                0.71087,                0.69428,                 1.1682,             8.8245e-06,             8.8245e-06,             8.8245e-06
                    298,                0.30292,                0.15383,                0.92518,                 0.3063,                0.11851,                0.92875,                 0.8831,                0.84821,                0.92576,                0.78993,                0.70289,                0.59092,                 1.1658,                0.71506,                0.68372,                 1.1723,             7.7256e-06,             7.7256e-06,             7.7256e-06
                    299,                0.31355,                0.15516,                0.92785,                0.31624,                0.11456,                0.93224,                0.89109,                0.84911,                0.93252,                0.79068,                0.71582,                0.59595,                 1.1782,                0.72839,                0.68105,                 1.1837,             6.6267e-06,             6.6267e-06,             6.6267e-06
                    300,                0.30907,                0.15388,                0.92126,                0.31081,                0.11022,                0.92544,                0.88697,                0.84876,                0.93175,                0.78963,                0.71693,                0.59822,                 1.1793,                0.72985,                0.67695,                 1.1855,             5.5278e-06,             5.5278e-06,             5.5278e-06
